Product Name,Main Specs,Additional Specs,Derived Models
Intel Arctic Sound 1T,"Graphics Processor: Arctic Sound
Cores: 6144
TMUs: 192
ROPs: 96
Memory Size: 16 GB
Memory Type: HBM2e
Bus Width: 4096 bit","Graphics Processor:
GPU Name: Arctic Sound
Architecture: Generation 12.5
Foundry: Intel
Process Size: 10 nm
Transistors: 8,000 million
Density: 42.1M / mm²
Die Size: 190 mm²

Graphics Card:
Release Date: 2021
Generation: Data Center GPU (Arctic Sound)
Successor: H3C Graphics
Production: Active
Bus Interface: PCIe 4.0 x16

Clock Speeds:
GPU Clock: 900 MHz
Memory Clock: 1200 MHz 2.4 Gbps effective

Memory:
Memory Size: 16 GB
Memory Type: HBM2e
Memory Bus: 4096 bit
Bandwidth: 1.23 TB/s

Render Config:
Shading Units: 6144
TMUs: 192
ROPs: 96
Execution Units: 384
L2 Cache: 8 MB

Theoretical Performance:
Pixel Rate: 86.40 GPixel/s
Texture Rate: 172.8 GTexel/s
FP16 (half): 22.12 TFLOPS (2:1)
FP32 (float): 11.06 TFLOPS
FP64 (double): 2.765 TFLOPS (1:4)

Board Design:
Slot Width: Dual-slot
Length: 267 mm 10.5 inches
TDP: 350 W
Suggested PSU: 750 W
Outputs: No outputs
Power Connectors: None

Graphics Features:
DirectX: 12 (12_1)
OpenGL: 4.6
OpenCL: 3.0
Vulkan: N/A
Shader Model: 6.6

",없음
Intel Arctic Sound 2T,"Graphics Processor: Arctic Sound x2
Cores: 7680 x2
TMUs: 240 x2
ROPs: 120 x2
Memory Size: 16 GB x2
Memory Type: HBM2e
Bus Width: 4096 bit x2","Graphics Processor:
GPU Name: Arctic Sound
Architecture: Generation 12.5
Foundry: Intel
Process Size: 10 nm
Transistors: 8,000 million
Density: 42.1M / mm²
Die Size: 190 mm²

Graphics Card:
Release Date: 2021
Generation: Data Center GPU (Arctic Sound)
Successor: H3C Graphics
Production: Active
Bus Interface: PCIe 4.0 x16

Clock Speeds:
GPU Clock: 900 MHz
Memory Clock: 1200 MHz 2.4 Gbps effective

Memory:
Memory Size: 16 GB
Memory Type: HBM2e
Memory Bus: 4096 bit
Bandwidth: 1.23 TB/s

Render Config:
Shading Units: 7680
TMUs: 240
ROPs: 120
Execution Units: 480
L2 Cache: 8 MB

Theoretical Performance:
Pixel Rate: 108.0 GPixel/s
Texture Rate: 216.0 GTexel/s
FP16 (half): 27.65 TFLOPS (2:1)
FP32 (float): 13.82 TFLOPS
FP64 (double): 3.456 TFLOPS (1:4)

Board Design:
Slot Width: Dual-slot
Length: 267 mm 10.5 inches
TDP: 500 W
Suggested PSU: 900 W
Outputs: No outputs
Power Connectors: None

Graphics Features:
DirectX: 12 (12_1)
OpenGL: 4.6
OpenCL: 3.0
Vulkan: N/A
Shader Model: 6.6

",없음
Intel UHD Graphics 16EU,"Graphics Processor: Rocket Lake GT1
Cores: 128
TMUs: 8
ROPs: 8
Memory Size: System Shared
Memory Type: System Shared
Bus Width: System Shared","Graphics Processor:
GPU Name: Rocket Lake GT1
Architecture: Generation 12.1
Foundry: Intel
Process Size: 14 nm+++
Transistors: unknown
Die Size: unknown
Chip Package: FCLGA-14A

Integrated Graphics:
Release Date: 2021
Generation: HD Graphics (Rocket Lake)
Production: Active
Bus Interface: Ring Bus
Reviews: 3 in our database

Clock Speeds:
Base Clock: 300 MHz
Boost Clock: 900 MHz
Memory Clock: System Shared

Memory:
Memory Size: System Shared
Memory Type: System Shared
Memory Bus: System Shared
Bandwidth: System Dependent

Render Config:
Shading Units: 128
TMUs: 8
ROPs: 8
Execution Units: 16

Theoretical Performance:
Pixel Rate: 7.200 GPixel/s
Texture Rate: 7.200 GTexel/s
FP16 (half): 460.8 GFLOPS (2:1)
FP32 (float): 230.4 GFLOPS

Board Design:
Slot Width: IGP
TDP: 15 W
Outputs: Motherboard Dependent

Graphics Features:
DirectX: 12 (12_1)
OpenGL: 4.6
OpenCL: 3.0
Vulkan: 1.3
Shader Model: 6.6

",없음
Intel UHD Graphics 16EU Mobile,"Graphics Processor: Jasper Lake GT1
Cores: 128
TMUs: 8
ROPs: 4
Memory Size: System Shared
Memory Type: System Shared
Bus Width: System Shared","Graphics Processor:
GPU Name: Jasper Lake GT1
Architecture: Generation 11.0
Foundry: Intel
Process Size: 10 nm+
Transistors: unknown
Die Size: unknown

Integrated Graphics:
Release Date: Jan 11th, 2021
Generation: HD Graphics-T (Jasper Lake)
Production: Active
Bus Interface: Ring Bus
Reviews: 3 in our database

Clock Speeds:
Base Clock: 350 MHz
Boost Clock: 750 MHz
Memory Clock: System Shared

Memory:
Memory Size: System Shared
Memory Type: System Shared
Memory Bus: System Shared
Bandwidth: System Dependent

Render Config:
Shading Units: 128
TMUs: 8
ROPs: 4
Execution Units: 16

Theoretical Performance:
Pixel Rate: 3.000 GPixel/s
Texture Rate: 6.000 GTexel/s
FP16 (half): 384.0 GFLOPS (2:1)
FP32 (float): 192.0 GFLOPS
FP64 (double): 48.00 GFLOPS (1:4)

Board Design:
Slot Width: IGP
TDP: 10 W
Outputs: Portable Device Dependent

Graphics Features:
DirectX: 12 (12_1)
OpenGL: 4.6
OpenCL: 3.0
Vulkan: 1.3
Shader Model: 6.5

",없음
Intel UHD Graphics 24EU Mobile,"Graphics Processor: Jasper Lake GT1
Cores: 192
TMUs: 12
ROPs: 6
Memory Size: System Shared
Memory Type: System Shared
Bus Width: System Shared","Graphics Processor:
GPU Name: Jasper Lake GT1
Architecture: Generation 11.0
Foundry: Intel
Process Size: 10 nm+
Transistors: unknown
Die Size: unknown

Integrated Graphics:
Release Date: Jan 11th, 2021
Generation: HD Graphics-T (Jasper Lake)
Production: Active
Bus Interface: Ring Bus
Reviews: 3 in our database

Clock Speeds:
Base Clock: 350 MHz
Boost Clock: 800 MHz
Memory Clock: System Shared

Memory:
Memory Size: System Shared
Memory Type: System Shared
Memory Bus: System Shared
Bandwidth: System Dependent

Render Config:
Shading Units: 192
TMUs: 12
ROPs: 6
Execution Units: 24

Theoretical Performance:
Pixel Rate: 4.800 GPixel/s
Texture Rate: 9.600 GTexel/s
FP16 (half): 614.4 GFLOPS (2:1)
FP32 (float): 307.2 GFLOPS
FP64 (double): 76.80 GFLOPS (1:4)

Board Design:
Slot Width: IGP
TDP: 10 W
Outputs: Portable Device Dependent

Graphics Features:
DirectX: 12 (12_1)
OpenGL: 4.6
OpenCL: 3.0
Vulkan: 1.3
Shader Model: 6.5

",없음
Intel UHD Graphics 32EU Mobile,"Graphics Processor: Jasper Lake GT1
Cores: 256
TMUs: 16
ROPs: 8
Memory Size: System Shared
Memory Type: System Shared
Bus Width: System Shared","Graphics Processor:
GPU Name: Jasper Lake GT1
Architecture: Generation 11.0
Foundry: Intel
Process Size: 10 nm+
Transistors: unknown
Die Size: unknown

Integrated Graphics:
Release Date: Jan 11th, 2021
Generation: HD Graphics-T (Jasper Lake)
Production: Active
Bus Interface: Ring Bus
Reviews: 3 in our database

Clock Speeds:
Base Clock: 350 MHz
Boost Clock: 850 MHz
Memory Clock: System Shared

Memory:
Memory Size: System Shared
Memory Type: System Shared
Memory Bus: System Shared
Bandwidth: System Dependent

Render Config:
Shading Units: 256
TMUs: 16
ROPs: 8
Execution Units: 32

Theoretical Performance:
Pixel Rate: 6.800 GPixel/s
Texture Rate: 13.60 GTexel/s
FP16 (half): 870.4 GFLOPS (2:1)
FP32 (float): 435.2 GFLOPS
FP64 (double): 108.8 GFLOPS (1:4)

Board Design:
Slot Width: IGP
TDP: 10 W
Outputs: Portable Device Dependent

Graphics Features:
DirectX: 12 (12_1)
OpenGL: 4.6
OpenCL: 3.0
Vulkan: 1.3
Shader Model: 6.5

",없음
Intel UHD Graphics 730,"Graphics Processor: Rocket Lake GT1
Cores: 192
TMUs: 12
ROPs: 8
Memory Size: System Shared
Memory Type: System Shared
Bus Width: System Shared","Graphics Processor:
GPU Name: Rocket Lake GT1
Architecture: Generation 12.1
Foundry: Intel
Process Size: 14 nm+++
Transistors: unknown
Die Size: unknown
Chip Package: FCLGA-14A

Integrated Graphics:
Release Date: Mar 30th, 2021
Generation: HD Graphics (Rocket Lake)
Production: Active
Bus Interface: Ring Bus
Reviews: 3 in our database

Clock Speeds:
Base Clock: 300 MHz
Boost Clock: 1300 MHz
Memory Clock: System Shared

Memory:
Memory Size: System Shared
Memory Type: System Shared
Memory Bus: System Shared
Bandwidth: System Dependent

Render Config:
Shading Units: 192
TMUs: 12
ROPs: 8
Execution Units: 24

Theoretical Performance:
Pixel Rate: 10.40 GPixel/s
Texture Rate: 15.60 GTexel/s
FP16 (half): 998.4 GFLOPS (2:1)
FP32 (float): 499.2 GFLOPS

Board Design:
Slot Width: IGP
TDP: 15 W
Outputs: Motherboard Dependent

Graphics Features:
DirectX: 12 (12_1)
OpenGL: 4.6
OpenCL: 3.0
Vulkan: 1.3
Shader Model: 6.6

",없음
Intel UHD Graphics 750,"Graphics Processor: Rocket Lake GT1
Cores: 256
TMUs: 16
ROPs: 8
Memory Size: System Shared
Memory Type: System Shared
Bus Width: System Shared","Graphics Processor:
GPU Name: Rocket Lake GT1
Architecture: Generation 12.1
Foundry: Intel
Process Size: 14 nm+++
Transistors: unknown
Die Size: unknown
Chip Package: FCLGA-14A

Integrated Graphics:
Release Date: Mar 30th, 2021
Generation: HD Graphics (Rocket Lake)
Production: Active
Bus Interface: Ring Bus
Reviews: 3 in our database

Clock Speeds:
Base Clock: 300 MHz
Boost Clock: 1300 MHz
Memory Clock: System Shared

Memory:
Memory Size: System Shared
Memory Type: System Shared
Memory Bus: System Shared
Bandwidth: System Dependent

Render Config:
Shading Units: 256
TMUs: 16
ROPs: 8
Execution Units: 32

Theoretical Performance:
Pixel Rate: 10.40 GPixel/s
Texture Rate: 20.80 GTexel/s
FP16 (half): 1,331 GFLOPS (2:1)
FP32 (float): 665.6 GFLOPS

Board Design:
Slot Width: IGP
TDP: 15 W
Outputs: Motherboard Dependent

Graphics Features:
DirectX: 12 (12_1)
OpenGL: 4.6
OpenCL: 3.0
Vulkan: 1.3
Shader Model: 6.6

",없음
Intel UHD Graphics 770,"Graphics Processor: Alder Lake GT1
Cores: 256
TMUs: 16
ROPs: 8
Memory Size: System Shared
Memory Type: System Shared
Bus Width: System Shared","Graphics Processor:
GPU Name: Alder Lake GT1
Architecture: Generation 12.2
Foundry: Intel
Process Size: 10 nm
Transistors: unknown
Die Size: unknown
Chip Package: FC-LGA16A BGA16A

Integrated Graphics:
Release Date: Nov 4th, 2021
Generation: HD Graphics (Alder Lake)
Production: Active
Bus Interface: Ring Bus
Reviews: 3 in our database

Clock Speeds:
Base Clock: 300 MHz
Boost Clock: 1450 MHz
Memory Clock: System Shared

Memory:
Memory Size: System Shared
Memory Type: System Shared
Memory Bus: System Shared
Bandwidth: System Dependent

Render Config:
Shading Units: 256
TMUs: 16
ROPs: 8
Execution Units: 32

Theoretical Performance:
Pixel Rate: 11.60 GPixel/s
Texture Rate: 23.20 GTexel/s
FP16 (half): 1,485 GFLOPS (2:1)
FP32 (float): 742.4 GFLOPS

Board Design:
Slot Width: IGP
TDP: 15 W
Outputs: Motherboard Dependent

Graphics Features:
DirectX: 12 (12_1)
OpenGL: 4.6
OpenCL: 3.0
Vulkan: 1.3
Shader Model: 6.6

",없음
Intel UHD Graphics P750,"Graphics Processor: Rocket Lake GT1
Cores: 256
TMUs: 64
ROPs: 32
Memory Size: System Shared
Memory Type: System Shared
Bus Width: System Shared","Graphics Processor:
GPU Name: Rocket Lake GT1
Architecture: Generation 12.1
Foundry: Intel
Process Size: 14 nm+++
Transistors: unknown
Die Size: unknown
Chip Package: FCLGA-14A

Integrated Graphics:
Release Date: 2021
Generation: HD Graphics-W (Rocket Lake)
Production: Active
Bus Interface: Ring Bus
Reviews: 3 in our database

Clock Speeds:
Base Clock: 350 MHz
Boost Clock: 1300 MHz
Memory Clock: System Shared

Memory:
Memory Size: System Shared
Memory Type: System Shared
Memory Bus: System Shared
Bandwidth: System Dependent

Render Config:
Shading Units: 256
TMUs: 64
ROPs: 32
Execution Units: 32

Theoretical Performance:
Pixel Rate: 41.60 GPixel/s
Texture Rate: 83.20 GTexel/s
FP16 (half): 1,331 GFLOPS (2:1)
FP32 (float): 665.6 GFLOPS
FP64 (double): 166.4 GFLOPS (1:4)

Board Design:
Slot Width: IGP
TDP: 15 W
Outputs: Motherboard Dependent

Graphics Features:
DirectX: 12 (12_1)
OpenGL: 4.6
OpenCL: 3.0
Vulkan: 1.3
Shader Model: 6.6

",없음
